29-08-1997,"11,820.0",,,,,
01-09-1997,"11,828.0",,,,,
02-09-1997,"11,770.0",,,,,
03-09-1997,"11,748.5",,,,,
04-09-1997,"11,754.9",,,,,
05-09-1997,"11,757.7",,,,,
08-09-1997,"11,797.4",,,,,
09-09-1997,"11,780.7",,,,,
10-09-1997,"11,730.0",,,,,
11-09-1997,"11,751.5",,,,,
12-09-1997,"11,800.7",,,,,
15-09-1997,"11,758.1",,,,,
16-09-1997,"11,716.5",,,,,
17-09-1997,"11,667.6",,,,,
18-09-1997,"11,666.5",,,,,
19-09-1997,"11,714.6",,,,,
22-09-1997,"11,659.7",,,,,
23-09-1997,"11,651.9",,,,,
24-09-1997,"11,689.8",,,,,
25-09-1997,"11,752.1",,,,,
26-09-1997,"11,823.1",,,,,
29-09-1997,"11,836.8",,,,,
30-09-1997,"12,012.1",,,,,
01-10-1997,"12,198.1",,,,,
02-10-1997,"12,048.9",,,,,
03-10-1997,"11,997.6",,,,,
06-10-1997,"12,029.0",,,,,
07-10-1997,"12,008.3",,,,,
08-10-1997,"12,043.4",,,,,
09-10-1997,"12,074.1",,,,,
10-10-1997,"11,914.4",,,,,
13-10-1997,"11,887.4",,,,,
14-10-1997,"11,879.1",,,,,
15-10-1997,"11,820.9",,,,,
16-10-1997,"11,853.3",,,,,
17-10-1997,"11,741.9",,,,,
20-10-1997,"11,731.6",,,,,
21-10-1997,"11,705.1",,,,,
22-10-1997,"11,667.9",,,,,
23-10-1997,"11,749.4",,,,,
24-10-1997,"11,472.2",,,,,
27-10-1997,"11,312.7",,,,,
28-10-1997,"11,327.4",,,,,
29-10-1997,"11,386.3",,,,,
30-10-1997,"11,498.7",,,,,
31-10-1997,"11,324.0",,,,,
03-11-1997,"11,415.6",,,,,
04-11-1997,"11,464.5",,,,,
05-11-1997,"11,400.4",,,,,
06-11-1997,"11,375.8",,,,,
07-11-1997,"11,283.7",,,,,
10-11-1997,"11,367.2",,,,,
11-11-1997,"11,457.1",,,,,
12-11-1997,"11,304.5",,,,,
13-11-1997,"11,323.0",,,,,
14-11-1997,"11,087.6",,,,,
17-11-1997,"11,208.4",,,,,
18-11-1997,"11,363.4",,,,,
19-11-1997,"11,462.4",,,,,
20-11-1997,"11,339.1",,,,,
21-11-1997,"11,472.2",,,,,
24-11-1997,"11,617.4",,,,,
25-11-1997,"11,520.6",,,,,
26-11-1997,"11,455.3",,,,,
27-11-1997,"11,415.8",,,,,
28-11-1997,"11,452.0",,,,,
01-12-1997,"11,559.1",,,,,
02-12-1997,"11,587.1",,,,,
03-12-1997,"11,506.1",,,,,
04-12-1997,"11,263.7",,,,,
05-12-1997,"11,169.8",,,,,
08-12-1997,"11,190.9",,,,,
09-12-1997,"11,035.4",,,,,
10-12-1997,"11,165.7",,,,,
11-12-1997,"11,242.5",,,,,
12-12-1997,"11,192.6",,,,,
15-12-1997,"11,239.1",,,,,
16-12-1997,"11,238.7",,,,,
17-12-1997,"11,339.8",,,,,
18-12-1997,"11,378.1",,,,,
19-12-1997,"11,322.0",,,,,
22-12-1997,"11,372.6",,,,,
23-12-1997,"11,444.1",,,,,
24-12-1997,"11,460.5",,,,,
25-12-1997,"11,460.5",,,,,
26-12-1997,"11,450.6",,,,,
29-12-1997,"11,490.5",,,,,
30-12-1997,"11,404.9",,,,,
31-12-1997,"11,378.7",,,,,
01-01-1998,"11,378.7",,,,,
02-01-1998,"11,321.3",,,,,
05-01-1998,"11,206.8",,,,,
06-01-1998,"11,157.9",,,,,
07-01-1998,"11,147.1",,,,,
08-01-1998,"11,166.0",,,,,
09-01-1998,"11,061.6",,,,,
12-01-1998,"11,090.5",,,,,
13-01-1998,"11,147.9",,,,,
14-01-1998,"11,348.0",,,,,
15-01-1998,"11,377.7",,,,,
16-01-1998,"11,556.5",,,,,
19-01-1998,"11,197.0",,,,,
20-01-1998,"11,250.5",,,,,
21-01-1998,"11,276.3",,,,,
22-01-1998,"11,384.7",,,,,
23-01-1998,"11,250.1",,,,,
26-01-1998,"11,671.0",,,,,
27-01-1998,"11,358.2",,,,,
28-01-1998,"11,626.5",,,,,
29-01-1998,"11,714.3",,,,,
30-01-1998,"11,834.3",,,,,
02-02-1998,"11,722.3",,,,,
03-02-1998,"11,559.6",,,,,
04-02-1998,"11,539.9",,,,,
05-02-1998,"11,572.8",,,,,
06-02-1998,"11,560.2",,,,,
09-02-1998,"11,645.2",,,,,
10-02-1998,"11,620.6",,,,,
11-02-1998,"11,557.5",,,,,
12-02-1998,"11,617.2",,,,,
13-02-1998,"11,598.8",,,,,
16-02-1998,"11,588.0",,,,,
17-02-1998,"11,636.0",,,,,
18-02-1998,"11,577.2",,,,,
19-02-1998,"11,584.8",,,,,
20-02-1998,"11,551.3",,,,,
23-02-1998,"11,475.3",,,,,
24-02-1998,"11,433.1",,,,,
25-02-1998,"11,463.5",,,,,
26-02-1998,"11,510.5",,,,,
27-02-1998,"11,702.7",,,,,
02-03-1998,"11,784.8",,,,,
03-03-1998,"11,724.1",,,,,
04-03-1998,"11,717.2",,,,,
05-03-1998,"11,606.3",,,,,
06-03-1998,"11,661.8",,,,,
09-03-1998,"11,606.3",,,,,
10-03-1998,"11,631.7",,,,,
11-03-1998,"11,614.0",,,,,
12-03-1998,"11,607.1",,,,,
13-03-1998,"11,634.6",,,,,
16-03-1998,"11,628.2",,,,,
17-03-1998,"11,616.8",,,,,
18-03-1998,"11,481.0",,,,,
19-03-1998,"11,523.4",,,,,
20-03-1998,"11,554.6",,,,,
23-03-1998,"11,584.5",,,,,
24-03-1998,"11,869.3",,,,,
25-03-1998,"11,821.9",,,,,
26-03-1998,"11,837.6",,,,,
27-03-1998,"11,927.8",,,,,
30-03-1998,"11,923.5",,,,,
31-03-1998,"11,884.2",,,,,
01-04-1998,"11,886.5",,,,,
02-04-1998,"11,865.6",,,,,
03-04-1998,"12,085.5",,,,,
06-04-1998,"12,284.2",,,,,
07-04-1998,"12,244.3",,,,,
08-04-1998,"12,222.3",,,,,
09-04-1998,"12,176.8",,,,,
10-04-1998,"12,176.8",,,,,
13-04-1998,"12,186.8",,,,,
14-04-1998,"12,260.1",,,,,
15-04-1998,"12,197.4",,,,,
16-04-1998,"12,162.8",,,,,
17-04-1998,"12,240.1",,,,,
20-04-1998,"12,193.5",,,,,
21-04-1998,"12,205.0",,,,,
22-04-1998,"12,419.7",,,,,
23-04-1998,"12,420.9",,,,,
24-04-1998,"12,430.5",,,,,
27-04-1998,"12,308.6",,,,,
28-04-1998,"12,259.3",,,,,
29-04-1998,"12,251.4",,,,,
30-04-1998,"12,339.4",,,,,
01-05-1998,"12,191.6",,,,,
04-05-1998,"12,194.7",,,,,
05-05-1998,"12,081.4",,,,,
06-05-1998,"11,972.3",,,,,
07-05-1998,"11,856.9",,,,,
08-05-1998,"11,949.9",,,,,
11-05-1998,"11,885.8",,,,,
12-05-1998,"11,904.4",,,,,
13-05-1998,"11,898.2",,,,,
14-05-1998,"12,003.0",,,,,
15-05-1998,"12,203.0",,,,,
18-05-1998,"12,169.6",,,,,
19-05-1998,"12,140.8",,,,,
20-05-1998,"12,141.3",,,,,
21-05-1998,"12,190.1",,,,,
22-05-1998,"12,189.9",,,,,
25-05-1998,"12,278.3",,,,,
26-05-1998,"12,268.1",,,,,
27-05-1998,"12,099.4",,,,,
28-05-1998,"12,170.1",,,,,
29-05-1998,"12,235.8",,,,,
01-06-1998,"12,048.1",,,,,
02-06-1998,"12,172.4",,,,,
03-06-1998,"12,217.9",,,,,
04-06-1998,"12,237.6",,,,,
05-06-1998,"12,150.5",,,,,
08-06-1998,"12,192.7",,,,,
09-06-1998,"12,566.1",,,,,
10-06-1998,"12,402.7",,,,,
11-06-1998,"12,284.0",,,,,
12-06-1998,"12,102.3",,,,,
15-06-1998,"12,074.3",,,,,
16-06-1998,"12,132.9",,,,,
17-06-1998,"12,264.3",,,,,
18-06-1998,"12,341.4",,,,,
19-06-1998,"12,559.1",,,,,
22-06-1998,"12,610.3",,,,,
23-06-1998,"12,630.4",,,,,
24-06-1998,"12,542.2",,,,,
25-06-1998,"12,495.5",,,,,
26-06-1998,"12,522.7",,,,,
29-06-1998,"12,493.3",,,,,
30-06-1998,"12,555.7",,,,,
01-07-1998,"12,523.5",,,,,
02-07-1998,"12,492.7",,,,,
03-07-1998,"12,508.7",,,,,
06-07-1998,"12,455.8",,,,,
07-07-1998,"12,475.6",,,,,
08-07-1998,"12,427.5",,,,,
09-07-1998,"12,430.7",,,,,
10-07-1998,"12,356.3",,,,,
13-07-1998,"12,417.2",,,,,
14-07-1998,"12,507.0",,,,,
15-07-1998,"12,486.0",,,,,
16-07-1998,"12,553.1",,,,,
17-07-1998,"12,493.8",,,,,
20-07-1998,"12,530.4",,,,,
21-07-1998,"12,511.1",,,,,
22-07-1998,"12,472.3",,,,,
23-07-1998,"12,463.8",,,,,
24-07-1998,"12,527.9",,,,,
27-07-1998,"12,368.6",,,,,
28-07-1998,"12,361.4",,,,,
29-07-1998,"12,349.6",,,,,
30-07-1998,"12,336.6",,,,,
31-07-1998,"12,287.7",,,,,
03-08-1998,"12,171.4",,,,,
04-08-1998,"12,162.1",,,,,
05-08-1998,"12,227.8",,,,,
06-08-1998,"12,229.3",,,,,
07-08-1998,"12,170.8",,,,,
10-08-1998,"12,186.5",,,,,
11-08-1998,"12,216.5",,,,,
12-08-1998,"12,242.9",,,,,
13-08-1998,"12,213.1",,,,,
14-08-1998,"12,259.1",,,,,
17-08-1998,"12,273.8",,,,,
18-08-1998,"12,315.1",,,,,
19-08-1998,"12,426.4",,,,,
20-08-1998,"12,208.0",,,,,
21-08-1998,"12,068.6",,,,,
24-08-1998,"12,081.3",,,,,
25-08-1998,"12,029.6",,,,,
26-08-1998,"12,031.0",,,,,
27-08-1998,"11,834.9",,,,,
28-08-1998,"11,629.1",,,,,
31-08-1998,"11,625.0",,,,,
01-09-1998,"11,864.8",,,,,
02-09-1998,"11,912.7",,,,,
03-09-1998,"11,867.4",,,,,
04-09-1998,"12,130.3",,,,,
07-09-1998,"12,265.0",,,,,
08-09-1998,"12,148.0",,,,,
09-09-1998,"12,056.5",,,,,
10-09-1998,"12,337.5",,,,,
11-09-1998,"12,469.6",,,,,
14-09-1998,"12,338.6",,,,,
15-09-1998,"12,349.7",,,,,
16-09-1998,"12,240.5",,,,,
17-09-1998,"12,350.6",,,,,
18-09-1998,"12,335.0",,,,,
21-09-1998,"12,448.9",,,,,
22-09-1998,"12,280.4",,,,,
23-09-1998,"12,289.1",,,,,
24-09-1998,"12,447.8",,,,,
25-09-1998,"12,672.2",,,,,
28-09-1998,"12,431.2",,,,,
29-09-1998,"12,574.1",,,,,
30-09-1998,"12,460.1",,,,,
01-10-1998,"12,619.1",,,,,
02-10-1998,"12,754.7",,,,,
05-10-1998,"12,670.0",,,,,
06-10-1998,"12,490.2",,,,,
07-10-1998,"12,631.5",,,,,
08-10-1998,"12,720.1",,,,,
09-10-1998,"12,648.4",,,,,
12-10-1998,"12,545.8",,,,,
13-10-1998,"12,513.6",,,,,
14-10-1998,"12,495.6",,,,,
15-10-1998,"12,614.0",,,,,
16-10-1998,"12,606.3",,,,,
19-10-1998,"12,631.6",,,,,
20-10-1998,"12,492.8",,,,,
21-10-1998,"12,483.2",,,,,
22-10-1998,"12,382.3",,,,,
23-10-1998,"12,359.2",,,,,
26-10-1998,"12,317.4",,,,,
27-10-1998,"12,382.2",,,,,
28-10-1998,"12,385.6",,,,,
29-10-1998,"12,443.5",,,,,
30-10-1998,"12,381.8",,,,,
02-11-1998,"12,380.5",,,,,
03-11-1998,"12,212.8",,,,,
04-11-1998,"12,243.8",,,,,
05-11-1998,"12,295.3",,,,,
06-11-1998,"12,406.6",,,,,
09-11-1998,"12,346.4",,,,,
10-11-1998,"12,358.9",,,,,
11-11-1998,"12,410.6",,,,,
12-11-1998,"12,464.8",,,,,
13-11-1998,"12,569.6",,,,,
16-11-1998,"12,488.4",,,,,
17-11-1998,"12,472.5",,,,,
18-11-1998,"12,591.6",,,,,
19-11-1998,"12,574.1",,,,,
20-11-1998,"12,532.0",,,,,
23-11-1998,"12,535.1",,,,,
24-11-1998,"12,576.1",,,,,
25-11-1998,"12,570.5",,,,,
26-11-1998,"12,593.3",,,,,
27-11-1998,"12,599.7",,,,,
30-11-1998,"12,548.3",,,,,
01-12-1998,"12,487.2",,,,,
02-12-1998,"12,524.9",,,,,
03-12-1998,"12,463.7",,,,,
04-12-1998,"12,438.8",,,,,
07-12-1998,"12,583.0",,,,,
08-12-1998,"12,537.0",,,,,
09-12-1998,"12,524.1",,,,,
10-12-1998,"12,517.9",,,,,
11-12-1998,"12,381.5",,,,,
14-12-1998,"12,409.3",,,,,
15-12-1998,"12,448.4",,,,,
16-12-1998,"12,511.7",,,,,
17-12-1998,"12,479.2",,,,,
18-12-1998,"12,406.1",,,,,
21-12-1998,"12,326.0",,,,,
22-12-1998,"12,218.2",,,,,
23-12-1998,"12,156.8",,,,,
24-12-1998,"12,155.8",,,,,
25-12-1998,"12,155.8",,,,,
28-12-1998,"12,150.8",,,,,
29-12-1998,"12,204.7",,,,,
30-12-1998,"12,240.1",,,,,
31-12-1998,"12,230.4",,,,,
01-01-1999,"12,230.4",,,,,
04-01-1999,"12,220.7",,,,,
05-01-1999,"12,218.2",,,,,
06-01-1999,"12,226.6",,,,,
07-01-1999,"12,326.9",,,,,
08-01-1999,"12,369.4",,,,,
11-01-1999,"12,377.2",,,,,
12-01-1999,"12,317.2",,,,,
13-01-1999,"12,129.5",,,,,
14-01-1999,"12,139.8",,,,,
15-01-1999,"12,152.9",,,,,
18-01-1999,"12,184.0",,,,,
19-01-1999,"12,179.1",,,,,
20-01-1999,"12,157.9",,,,,
21-01-1999,"12,231.5",,,,,
22-01-1999,"12,202.2",,,,,
25-01-1999,"12,229.4",,,,,
26-01-1999,"12,203.9",,,,,
27-01-1999,"12,058.6",,,,,
28-01-1999,"12,052.3",,,,,
29-01-1999,"12,130.9",,,,,
01-02-1999,"12,193.6",,,,,
02-02-1999,"12,262.6",,,,,
03-02-1999,"12,182.9",,,,,
04-02-1999,"12,197.7",,,,,
05-02-1999,"12,290.1",,,,,
08-02-1999,"12,263.1",,,,,
09-02-1999,"12,181.0",,,,,
10-02-1999,"12,309.7",,,,,
11-02-1999,"12,198.4",,,,,
12-02-1999,"12,274.8",,,,,
15-02-1999,"12,276.9",,,,,
16-02-1999,"12,124.5",,,,,
17-02-1999,"12,131.2",,,,,
18-02-1999,"12,125.1",,,,,
19-02-1999,"12,147.0",,,,,
22-02-1999,"12,180.9",,,,,
23-02-1999,"12,169.0",,,,,
24-02-1999,"12,233.2",,,,,
25-02-1999,"12,189.9",,,,,
26-02-1999,"12,249.8",,,,,
01-03-1999,"12,183.3",,,,,
02-03-1999,"12,249.2",,,,,
03-03-1999,"12,154.7",,,,,
04-03-1999,"12,230.8",,,,,
05-03-1999,"12,241.5",,,,,
08-03-1999,"12,300.1",,,,,
09-03-1999,"12,442.0",,,,,
10-03-1999,"12,384.0",,,,,
11-03-1999,"12,478.8",,,,,
12-03-1999,"12,413.0",,,,,
15-03-1999,"12,288.0",,,,,
16-03-1999,"12,001.3",,,,,
17-03-1999,"12,077.0",,,,,
18-03-1999,"12,034.6",,,,,
19-03-1999,"12,030.3",,,,,
22-03-1999,"12,051.5",,,,,
23-03-1999,"12,043.7",,,,,
24-03-1999,"12,052.9",,,,,
25-03-1999,"12,016.9",,,,,
26-03-1999,"11,863.5",,,,,
29-03-1999,"11,878.3",,,,,
30-03-1999,"11,864.1",,,,,
31-03-1999,"11,857.1",,,,,
01-04-1999,"11,903.7",,,,,
02-04-1999,"11,903.7",,,,,
05-04-1999,"11,905.5",,,,,
06-04-1999,"11,880.8",,,,,
07-04-1999,"11,958.2",,,,,
08-04-1999,"11,987.5",,,,,
09-04-1999,"11,973.9",,,,,
12-04-1999,"12,089.1",,,,,
13-04-1999,"12,116.1",,,,,
14-04-1999,"12,113.9",,,,,
15-04-1999,"12,140.2",,,,,
16-04-1999,"12,142.1",,,,,
19-04-1999,"12,178.0",,,,,
20-04-1999,"12,159.5",,,,,
21-04-1999,"12,111.8",,,,,
22-04-1999,"12,119.6",,,,,
23-04-1999,"12,128.1",,,,,
26-04-1999,"12,058.0",,,,,
27-04-1999,"12,033.1",,,,,
28-04-1999,"12,116.6",,,,,
29-04-1999,"12,113.1",,,,,
30-04-1999,"12,260.7",,,,,
03-05-1999,"12,255.7",,,,,
04-05-1999,"12,199.4",,,,,
05-05-1999,"12,221.5",,,,,
06-05-1999,"12,306.6",,,,,
07-05-1999,"12,068.4",,,,,
10-05-1999,"11,876.9",,,,,
11-05-1999,"11,944.0",,,,,
12-05-1999,"11,863.9",,,,,
13-05-1999,"11,878.8",,,,,
14-05-1999,"11,798.3",,,,,
17-05-1999,"11,797.7",,,,,
18-05-1999,"11,754.2",,,,,
19-05-1999,"11,646.0",,,,,
20-05-1999,"11,714.9",,,,,
21-05-1999,"11,684.2",,,,,
24-05-1999,"11,633.4",,,,,
25-05-1999,"11,613.8",,,,,
26-05-1999,"11,542.7",,,,,
27-05-1999,"11,571.6",,,,,
28-05-1999,"11,528.3",,,,,
31-05-1999,"11,509.5",,,,,
01-06-1999,"11,466.5",,,,,
02-06-1999,"11,468.7",,,,,
03-06-1999,"11,367.0",,,,,
04-06-1999,"11,392.3",,,,,
07-06-1999,"11,415.5",,,,,
08-06-1999,"11,290.2",,,,,
09-06-1999,"11,251.6",,,,,
10-06-1999,"11,122.4",,,,,
11-06-1999,"11,181.4",,,,,
14-06-1999,"11,232.8",,,,,
15-06-1999,"11,258.0",,,,,
16-06-1999,"11,160.7",,,,,
17-06-1999,"11,134.9",,,,,
18-06-1999,"11,172.4",,,,,
21-06-1999,"11,191.4",,,,,
22-06-1999,"11,169.4",,,,,
23-06-1999,"11,210.8",,,,,
24-06-1999,"11,271.6",,,,,
25-06-1999,"11,294.8",,,,,
28-06-1999,"11,282.7",,,,,
29-06-1999,"11,361.6",,,,,
30-06-1999,"11,317.3",,,,,
01-07-1999,"11,390.3",,,,,
02-07-1999,"11,417.2",,,,,
05-07-1999,"11,321.5",,,,,
06-07-1999,"11,145.1",,,,,
07-07-1999,"11,136.3",,,,,
08-07-1999,"11,163.8",,,,,
09-07-1999,"11,144.9",,,,,
12-07-1999,"11,068.5",,,,,
13-07-1999,"11,007.9",,,,,
14-07-1999,"11,037.0",,,,,
15-07-1999,"10,954.0",,,,,
16-07-1999,"11,053.0",,,,,
19-07-1999,"10,973.2",,,,,
20-07-1999,"10,924.8",,,,,
21-07-1999,"11,000.8",,,,,
22-07-1999,"10,981.7",,,,,
23-07-1999,"11,046.8",,,,,
26-07-1999,"10,968.9",,,,,
27-07-1999,"11,026.7",,,,,
28-07-1999,"11,006.3",,,,,
29-07-1999,"10,990.9",,,,,
30-07-1999,"11,070.0",,,,,
02-08-1999,"11,063.7",,,,,
03-08-1999,"11,101.4",,,,,
04-08-1999,"11,096.2",,,,,
05-08-1999,"11,111.7",,,,,
06-08-1999,"11,116.2",,,,,
09-08-1999,"11,130.8",,,,,
10-08-1999,"11,139.8",,,,,
11-08-1999,"11,201.8",,,,,
12-08-1999,"11,313.9",,,,,
13-08-1999,"11,310.0",,,,,
16-08-1999,"11,249.7",,,,,
17-08-1999,"11,273.3",,,,,
18-08-1999,"11,346.9",,,,,
19-08-1999,"11,219.1",,,,,
20-08-1999,"11,250.7",,,,,
23-08-1999,"11,135.5",,,,,
24-08-1999,"11,027.3",,,,,
25-08-1999,"11,004.7",,,,,
26-08-1999,"11,015.8",,,,,
27-08-1999,"11,040.3",,,,,
30-08-1999,"11,038.4",,,,,
31-08-1999,"11,075.5",,,,,
01-09-1999,"11,073.7",,,,,
02-09-1999,"11,062.8",,,,,
03-09-1999,"11,064.5",,,,,
06-09-1999,"11,068.7",,,,,
07-09-1999,"11,120.5",,,,,
08-09-1999,"11,140.6",,,,,
09-09-1999,"11,181.6",,,,,
10-09-1999,"11,141.1",,,,,
13-09-1999,"11,154.2",,,,,
14-09-1999,"11,173.1",,,,,
15-09-1999,"11,191.2",,,,,
16-09-1999,"11,142.2",,,,,
17-09-1999,"11,107.0",,,,,
20-09-1999,"11,122.9",,,,,
21-09-1999,"11,273.2",,,,,
22-09-1999,"11,473.6",,,,,
23-09-1999,"11,517.7",,,,,
24-09-1999,"11,763.9",,,,,
27-09-1999,"12,247.8",,,,,
28-09-1999,"13,137.1",,,,,
29-09-1999,"13,383.7",,,,,
30-09-1999,"13,034.9",,,,,
01-10-1999,"13,403.1",,,,,
04-10-1999,"13,634.3",,,,,
05-10-1999,"14,189.4",,,,,
06-10-1999,"13,863.3",,,,,
07-10-1999,"14,080.2",,,,,
08-10-1999,"14,037.1",,,,,
11-10-1999,"13,780.8",,,,,
12-10-1999,"13,910.9",,,,,
13-10-1999,"13,976.8",,,,,
14-10-1999,"13,938.6",,,,,
15-10-1999,"13,713.3",,,,,
18-10-1999,"13,528.4",,,,,
19-10-1999,"13,432.3",,,,,
20-10-1999,"13,323.0",,,,,
21-10-1999,"13,152.8",,,,,
22-10-1999,"13,124.1",,,,,
25-10-1999,"13,101.5",,,,,
26-10-1999,"12,860.8",,,,,
27-10-1999,"12,604.0",,,,,
28-10-1999,"12,854.7",,,,,
